location,forecast_date,target_end_date,type,target,quantile,value
Connecticut,2023-06-30,2023-08-31,quantile,August WNV neuroinvasive disease cases,0.85,9
Connecticut,2023-06-30,2023-08-31,quantile,August WNV neuroinvasive disease cases,0.9,14
Connecticut,2023-06-30,2023-08-31,quantile,August WNV neuroinvasive disease cases,0.95,29
Connecticut,2023-06-30,2023-08-31,quantile,August WNV neuroinvasive disease cases,0.975,52
Connecticut,2023-06-30,2023-08-31,quantile,August WNV neuroinvasive disease cases,0.99,111
District of Columbia,2023-06-30,2023-08-31,quantile,August WNV neuroinvasive disease cases,0.01,0
District of Columbia,2023-06-30,2023-08-31,quantile,August WNV neuroinvasive disease cases,0.025,0
District of Columbia,2023-06-30,2023-08-31,quantile,August WNV neuroinvasive disease cases,0.05,0
District of Columbia,2023-06-30,2023-08-31,quantile,August WNV neuroinvasive disease cases,0.1,0
District of Columbia,2023-06-30,2023-08-31,quantile,August WNV neuroinvasive disease cases,0.15,0
District of Columbia,2023-06-30,2023-08-31,quantile,August WNV neuroinvasive disease cases,0.2,0
District of Columbia,2023-06-30,2023-08-31,quantile,August WNV neuroinvasive disease cases,0.25,0
District of Columbia,2023-06-30,2023-08-31,quantile,August WNV neuroinvasive disease cases,0.3,0
District of Columbia,2023-06-30,2023-08-31,quantile,August WNV neuroinvasive disease cases,0.35,0
District of Columbia,2023-06-30,2023-08-31,quantile,August WNV neuroinvasive disease cases,0.4,0
District of Columbia,2023-06-30,2023-08-31,quantile,August WNV neuroinvasive disease cases,0.45,0
District of Columbia,2023-06-30,2023-08-31,quantile,August WNV neuroinvasive disease cases,0.5,0
District of Columbia,2023-06-30,2023-08-31,quantile,August WNV neuroinvasive disease cases,0.55,0
District of Columbia,2023-06-30,2023-08-31,quantile,August WNV neuroinvasive disease cases,0.6,1
District of Columbia,2023-06-30,2023-08-31,quantile,August WNV neuroinvasive disease cases,0.65,1
District of Columbia,2023-06-30,2023-08-31,quantile,August WNV neuroinvasive disease cases,0.7,1
District of Columbia,2023-06-30,2023-08-31,quantile,August WNV neuroinvasive disease cases,0.75,2
District of Columbia,2023-06-30,2023-08-31,quantile,August WNV neuroinvasive disease cases,0.8,2
District of Columbia,2023-06-30,2023-08-31,quantile,August WNV neuroinvasive disease cases,0.85,3
District of Columbia,2023-06-30,2023-08-31,quantile,August WNV neuroinvasive disease cases,0.9,6
District of Columbia,2023-06-30,2023-08-31,quantile,August WNV neuroinvasive disease cases,0.95,12
District of Columbia,2023-06-30,2023-08-31,quantile,August WNV neuroinvasive disease cases,0.975,20
District of Columbia,2023-06-30,2023-08-31,quantile,August WNV neuroinvasive disease cases,0.99,42
Delaware,2023-06-30,2023-08-31,quantile,August WNV neuroinvasive disease cases,0.01,0
Delaware,2023-06-30,2023-08-31,quantile,August WNV neuroinvasive disease cases,0.025,0
Delaware,2023-06-30,2023-08-31,quantile,August WNV neuroinvasive disease cases,0.05,0
Delaware,2023-06-30,2023-08-31,quantile,August WNV neuroinvasive disease cases,0.1,0
Delaware,2023-06-30,2023-08-31,quantile,August WNV neuroinvasive disease cases,0.15,0
Delaware,2023-06-30,2023-08-31,quantile,August WNV neuroinvasive disease cases,0.2,0
Delaware,2023-06-30,2023-08-31,quantile,August WNV neuroinvasive disease cases,0.25,0
Delaware,2023-06-30,2023-08-31,quantile,August WNV neuroinvasive disease cases,0.3,0
Delaware,2023-06-30,2023-08-31,quantile,August WNV neuroinvasive disease cases,0.35,0
Delaware,2023-06-30,2023-08-31,quantile,August WNV neuroinvasive disease cases,0.4,0
Delaware,2023-06-30,2023-08-31,quantile,August WNV neuroinvasive disease cases,0.45,0
Delaware,2023-06-30,2023-08-31,quantile,August WNV neuroinvasive disease cases,0.5,0
Delaware,2023-06-30,2023-08-31,quantile,August WNV neuroinvasive disease cases,0.55,0
Delaware,2023-06-30,2023-08-31,quantile,August WNV neuroinvasive disease cases,0.6,0
Delaware,2023-06-30,2023-08-31,quantile,August WNV neuroinvasive disease cases,0.65,0
Delaware,2023-06-30,2023-08-31,quantile,August WNV neuroinvasive disease cases,0.7,0
Delaware,2023-06-30,2023-08-31,quantile,August WNV neuroinvasive disease cases,0.75,1
Delaware,2023-06-30,2023-08-31,quantile,August WNV neuroinvasive disease cases,0.8,1
Delaware,2023-06-30,2023-08-31,quantile,August WNV neuroinvasive disease cases,0.85,1
Delaware,2023-06-30,2023-08-31,quantile,August WNV neuroinvasive disease cases,0.9,2
Delaware,2023-06-30,2023-08-31,quantile,August WNV neuroinvasive disease cases,0.95,4
Delaware,2023-06-30,2023-08-31,quantile,August WNV neuroinvasive disease cases,0.975,8
Delaware,2023-06-30,2023-08-31,quantile,August WNV neuroinvasive disease cases,0.99,15
Florida,2023-06-30,2023-08-31,quantile,August WNV neuroinvasive disease cases,0.01,0
Florida,2023-06-30,2023-08-31,quantile,August WNV neuroinvasive disease cases,0.025,0
Florida,2023-06-30,2023-08-31,quantile,August WNV neuroinvasive disease cases,0.05,0
Florida,2023-06-30,2023-08-31,quantile,August WNV neuroinvasive disease cases,0.1,0
Florida,2023-06-30,2023-08-31,quantile,August WNV neuroinvasive disease cases,0.15,0
Florida,2023-06-30,2023-08-31,quantile,August WNV neuroinvasive disease cases,0.2,0
Florida,2023-06-30,2023-08-31,quantile,August WNV neuroinvasive disease cases,0.25,0
Florida,2023-06-30,2023-08-31,quantile,August WNV neuroinvasive disease cases,0.3,0
Florida,2023-06-30,2023-08-31,quantile,August WNV neuroinvasive disease cases,0.35,0
Florida,2023-06-30,2023-08-31,quantile,August WNV neuroinvasive disease cases,0.4,0
Florida,2023-06-30,2023-08-31,quantile,August WNV neuroinvasive disease cases,0.45,1
Florida,2023-06-30,2023-08-31,quantile,August WNV neuroinvasive disease cases,0.5,1
Florida,2023-06-30,2023-08-31,quantile,August WNV neuroinvasive disease cases,0.55,1
Florida,2023-06-30,2023-08-31,quantile,August WNV neuroinvasive disease cases,0.6,1
Florida,2023-06-30,2023-08-31,quantile,August WNV neuroinvasive disease cases,0.65,2
Florida,2023-06-30,2023-08-31,quantile,August WNV neuroinvasive disease cases,0.7,2
Florida,2023-06-30,2023-08-31,quantile,August WNV neuroinvasive disease cases,0.75,3
Florida,2023-06-30,2023-08-31,quantile,August WNV neuroinvasive disease cases,0.8,5
Florida,2023-06-30,2023-08-31,quantile,August WNV neuroinvasive disease cases,0.85,7
Florida,2023-06-30,2023-08-31,quantile,August WNV neuroinvasive disease cases,0.9,10
Florida,2023-06-30,2023-08-31,quantile,August WNV neuroinvasive disease cases,0.95,21
Florida,2023-06-30,2023-08-31,quantile,August WNV neuroinvasive disease cases,0.975,38
Florida,2023-06-30,2023-08-31,quantile,August WNV neuroinvasive disease cases,0.99,74
Georgia,2023-06-30,2023-08-31,quantile,August WNV neuroinvasive disease cases,0.01,0
Georgia,2023-06-30,2023-08-31,quantile,August WNV neuroinvasive disease cases,0.025,0
Georgia,2023-06-30,2023-08-31,quantile,August WNV neuroinvasive disease cases,0.05,0
Georgia,2023-06-30,2023-08-31,quantile,August WNV neuroinvasive disease cases,0.1,0
Georgia,2023-06-30,2023-08-31,quantile,August WNV neuroinvasive disease cases,0.15,0
Georgia,2023-06-30,2023-08-31,quantile,August WNV neuroinvasive disease cases,0.2,0
Georgia,2023-06-30,2023-08-31,quantile,August WNV neuroinvasive disease cases,0.25,0
Georgia,2023-06-30,2023-08-31,quantile,August WNV neuroinvasive disease cases,0.3,0
Georgia,2023-06-30,2023-08-31,quantile,August WNV neuroinvasive disease cases,0.35,1
Georgia,2023-06-30,2023-08-31,quantile,August WNV neuroinvasive disease cases,0.4,1
Georgia,2023-06-30,2023-08-31,quantile,August WNV neuroinvasive disease cases,0.45,1
Georgia,2023-06-30,2023-08-31,quantile,August WNV neuroinvasive disease cases,0.5,2
Georgia,2023-06-30,2023-08-31,quantile,August WNV neuroinvasive disease cases,0.55,2
Georgia,2023-06-30,2023-08-31,quantile,August WNV neuroinvasive disease cases,0.6,3
Georgia,2023-06-30,2023-08-31,quantile,August WNV neuroinvasive disease cases,0.65,4
Georgia,2023-06-30,2023-08-31,quantile,August WNV neuroinvasive disease cases,0.7,5
Georgia,2023-06-30,2023-08-31,quantile,August WNV neuroinvasive disease cases,0.75,6
Georgia,2023-06-30,2023-08-31,quantile,August WNV neuroinvasive disease cases,0.8,9
Georgia,2023-06-30,2023-08-31,quantile,August WNV neuroinvasive disease cases,0.85,13
Georgia,2023-06-30,2023-08-31,quantile,August WNV neuroinvasive disease cases,0.9,20
Georgia,2023-06-30,2023-08-31,quantile,August WNV neuroinvasive disease cases,0.95,42
Georgia,2023-06-30,2023-08-31,quantile,August WNV neuroinvasive disease cases,0.975,82
Georgia,2023-06-30,2023-08-31,quantile,August WNV neuroinvasive disease cases,0.99,158
Iowa,2023-06-30,2023-08-31,quantile,August WNV neuroinvasive disease cases,0.01,0
Iowa,2023-06-30,2023-08-31,quantile,August WNV neuroinvasive disease cases,0.025,0
Iowa,2023-06-30,2023-08-31,quantile,August WNV neuroinvasive disease cases,0.05,0
Iowa,2023-06-30,2023-08-31,quantile,August WNV neuroinvasive disease cases,0.1,0
Iowa,2023-06-30,2023-08-31,quantile,August WNV neuroinvasive disease cases,0.15,0
Iowa,2023-06-30,2023-08-31,quantile,August WNV neuroinvasive disease cases,0.2,0
Iowa,2023-06-30,2023-08-31,quantile,August WNV neuroinvasive disease cases,0.25,0
Iowa,2023-06-30,2023-08-31,quantile,August WNV neuroinvasive disease cases,0.3,0
Iowa,2023-06-30,2023-08-31,quantile,August WNV neuroinvasive disease cases,0.35,1
Iowa,2023-06-30,2023-08-31,quantile,August WNV neuroinvasive disease cases,0.4,1
Iowa,2023-06-30,2023-08-31,quantile,August WNV neuroinvasive disease cases,0.45,1
Iowa,2023-06-30,2023-08-31,quantile,August WNV neuroinvasive disease cases,0.5,2
Iowa,2023-06-30,2023-08-31,quantile,August WNV neuroinvasive disease cases,0.55,2
Iowa,2023-06-30,2023-08-31,quantile,August WNV neuroinvasive disease cases,0.6,3
Iowa,2023-06-30,2023-08-31,quantile,August WNV neuroinvasive disease cases,0.65,4
Iowa,2023-06-30,2023-08-31,quantile,August WNV neuroinvasive disease cases,0.7,5
Iowa,2023-06-30,2023-08-31,quantile,August WNV neuroinvasive disease cases,0.75,6
Iowa,2023-06-30,2023-08-31,quantile,August WNV neuroinvasive disease cases,0.8,8
Iowa,2023-06-30,2023-08-31,quantile,August WNV neuroinvasive disease cases,0.85,13
Iowa,2023-06-30,2023-08-31,quantile,August WNV neuroinvasive disease cases,0.9,20
Iowa,2023-06-30,2023-08-31,quantile,August WNV neuroinvasive disease cases,0.95,42
Iowa,2023-06-30,2023-08-31,quantile,August WNV neuroinvasive disease cases,0.975,77
Iowa,2023-06-30,2023-08-31,quantile,August WNV neuroinvasive disease cases,0.99,160
Idaho,2023-06-30,2023-08-31,quantile,August WNV neuroinvasive disease cases,0.01,0
Idaho,2023-06-30,2023-08-31,quantile,August WNV neuroinvasive disease cases,0.025,0
Idaho,2023-06-30,2023-08-31,quantile,August WNV neuroinvasive disease cases,0.05,0
Idaho,2023-06-30,2023-08-31,quantile,August WNV neuroinvasive disease cases,0.1,0
Idaho,2023-06-30,2023-08-31,quantile,August WNV neuroinvasive disease cases,0.15,0
Idaho,2023-06-30,2023-08-31,quantile,August WNV neuroinvasive disease cases,0.2,0
Idaho,2023-06-30,2023-08-31,quantile,August WNV neuroinvasive disease cases,0.25,0
Idaho,2023-06-30,2023-08-31,quantile,August WNV neuroinvasive disease cases,0.3,0
Idaho,2023-06-30,2023-08-31,quantile,August WNV neuroinvasive disease cases,0.35,0
Idaho,2023-06-30,2023-08-31,quantile,August WNV neuroinvasive disease cases,0.4,1
Idaho,2023-06-30,2023-08-31,quantile,August WNV neuroinvasive disease cases,0.45,1
Idaho,2023-06-30,2023-08-31,quantile,August WNV neuroinvasive disease cases,0.5,1
Idaho,2023-06-30,2023-08-31,quantile,August WNV neuroinvasive disease cases,0.55,2
Idaho,2023-06-30,2023-08-31,quantile,August WNV neuroinvasive disease cases,0.6,2
Idaho,2023-06-30,2023-08-31,quantile,August WNV neuroinvasive disease cases,0.65,3
Idaho,2023-06-30,2023-08-31,quantile,August WNV neuroinvasive disease cases,0.7,4
Idaho,2023-06-30,2023-08-31,quantile,August WNV neuroinvasive disease cases,0.75,6
Idaho,2023-06-30,2023-08-31,quantile,August WNV neuroinvasive disease cases,0.8,8
Idaho,2023-06-30,2023-08-31,quantile,August WNV neuroinvasive disease cases,0.85,11
Idaho,2023-06-30,2023-08-31,quantile,August WNV neuroinvasive disease cases,0.9,18
Idaho,2023-06-30,2023-08-31,quantile,August WNV neuroinvasive disease cases,0.95,38
Idaho,2023-06-30,2023-08-31,quantile,August WNV neuroinvasive disease cases,0.975,65
Idaho,2023-06-30,2023-08-31,quantile,August WNV neuroinvasive disease cases,0.99,147
Illinois,2023-06-30,2023-08-31,quantile,August WNV neuroinvasive disease cases,0.01,0
Illinois,2023-06-30,2023-08-31,quantile,August WNV neuroinvasive disease cases,0.025,0
Illinois,2023-06-30,2023-08-31,quantile,August WNV neuroinvasive disease cases,0.05,0
Illinois,2023-06-30,2023-08-31,quantile,August WNV neuroinvasive disease cases,0.1,0
Illinois,2023-06-30,2023-08-31,quantile,August WNV neuroinvasive disease cases,0.15,0
Illinois,2023-06-30,2023-08-31,quantile,August WNV neuroinvasive disease cases,0.2,1
Illinois,2023-06-30,2023-08-31,quantile,August WNV neuroinvasive disease cases,0.25,1
Illinois,2023-06-30,2023-08-31,quantile,August WNV neuroinvasive disease cases,0.3,2
Illinois,2023-06-30,2023-08-31,quantile,August WNV neuroinvasive disease cases,0.35,3
Illinois,2023-06-30,2023-08-31,quantile,August WNV neuroinvasive disease cases,0.4,3
Illinois,2023-06-30,2023-08-31,quantile,August WNV neuroinvasive disease cases,0.45,4
Illinois,2023-06-30,2023-08-31,quantile,August WNV neuroinvasive disease cases,0.5,6
Illinois,2023-06-30,2023-08-31,quantile,August WNV neuroinvasive disease cases,0.55,7
Illinois,2023-06-30,2023-08-31,quantile,August WNV neuroinvasive disease cases,0.6,9
Illinois,2023-06-30,2023-08-31,quantile,August WNV neuroinvasive disease cases,0.65,12
Illinois,2023-06-30,2023-08-31,quantile,August WNV neuroinvasive disease cases,0.7,16
Illinois,2023-06-30,2023-08-31,quantile,August WNV neuroinvasive disease cases,0.75,21
Illinois,2023-06-30,2023-08-31,quantile,August WNV neuroinvasive disease cases,0.8,29
Illinois,2023-06-30,2023-08-31,quantile,August WNV neuroinvasive disease cases,0.85,42
Illinois,2023-06-30,2023-08-31,quantile,August WNV neuroinvasive disease cases,0.9,67
Illinois,2023-06-30,2023-08-31,quantile,August WNV neuroinvasive disease cases,0.95,135
Illinois,2023-06-30,2023-08-31,quantile,August WNV neuroinvasive disease cases,0.975,251
Illinois,2023-06-30,2023-08-31,quantile,August WNV neuroinvasive disease cases,0.99,554
Indiana,2023-06-30,2023-08-31,quantile,August WNV neuroinvasive disease cases,0.01,0
Indiana,2023-06-30,2023-08-31,quantile,August WNV neuroinvasive disease cases,0.025,0
Indiana,2023-06-30,2023-08-31,quantile,August WNV neuroinvasive disease cases,0.05,0
Indiana,2023-06-30,2023-08-31,quantile,August WNV neuroinvasive disease cases,0.1,0
Indiana,2023-06-30,2023-08-31,quantile,August WNV neuroinvasive disease cases,0.15,0
Indiana,2023-06-30,2023-08-31,quantile,August WNV neuroinvasive disease cases,0.2,0
Indiana,2023-06-30,2023-08-31,quantile,August WNV neuroinvasive disease cases,0.25,0
Indiana,2023-06-30,2023-08-31,quantile,August WNV neuroinvasive disease cases,0.3,1
Indiana,2023-06-30,2023-08-31,quantile,August WNV neuroinvasive disease cases,0.35,1
Indiana,2023-06-30,2023-08-31,quantile,August WNV neuroinvasive disease cases,0.4,1
Indiana,2023-06-30,2023-08-31,quantile,August WNV neuroinvasive disease cases,0.45,2
Indiana,2023-06-30,2023-08-31,quantile,August WNV neuroinvasive disease cases,0.5,2
Indiana,2023-06-30,2023-08-31,quantile,August WNV neuroinvasive disease cases,0.55,3
Indiana,2023-06-30,2023-08-31,quantile,August WNV neuroinvasive disease cases,0.6,4
Indiana,2023-06-30,2023-08-31,quantile,August WNV neuroinvasive disease cases,0.65,5
Indiana,2023-06-30,2023-08-31,quantile,August WNV neuroinvasive disease cases,0.7,7
Indiana,2023-06-30,2023-08-31,quantile,August WNV neuroinvasive disease cases,0.75,9
Indiana,2023-06-30,2023-08-31,quantile,August WNV neuroinvasive disease cases,0.8,12
Indiana,2023-06-30,2023-08-31,quantile,August WNV neuroinvasive disease cases,0.85,18
Indiana,2023-06-30,2023-08-31,quantile,August WNV neuroinvasive disease cases,0.9,30
Indiana,2023-06-30,2023-08-31,quantile,August WNV neuroinvasive disease cases,0.95,59
Indiana,2023-06-30,2023-08-31,quantile,August WNV neuroinvasive disease cases,0.975,110
Indiana,2023-06-30,2023-08-31,quantile,August WNV neuroinvasive disease cases,0.99,237
Kansas,2023-06-30,2023-08-31,quantile,August WNV neuroinvasive disease cases,0.01,0
Kansas,2023-06-30,2023-08-31,quantile,August WNV neuroinvasive disease cases,0.025,0
Kansas,2023-06-30,2023-08-31,quantile,August WNV neuroinvasive disease cases,0.05,0
Kansas,2023-06-30,2023-08-31,quantile,August WNV neuroinvasive disease cases,0.1,0
Kansas,2023-06-30,2023-08-31,quantile,August WNV neuroinvasive disease cases,0.15,0
Kansas,2023-06-30,2023-08-31,quantile,August WNV neuroinvasive disease cases,0.2,0
Kansas,2023-06-30,2023-08-31,quantile,August WNV neuroinvasive disease cases,0.25,1
Kansas,2023-06-30,2023-08-31,quantile,August WNV neuroinvasive disease cases,0.3,1
Kansas,2023-06-30,2023-08-31,quantile,August WNV neuroinvasive disease cases,0.35,1
Kansas,2023-06-30,2023-08-31,quantile,August WNV neuroinvasive disease cases,0.4,2
Kansas,2023-06-30,2023-08-31,quantile,August WNV neuroinvasive disease cases,0.45,3
Kansas,2023-06-30,2023-08-31,quantile,August WNV neuroinvasive disease cases,0.5,3
Kansas,2023-06-30,2023-08-31,quantile,August WNV neuroinvasive disease cases,0.55,4
Kansas,2023-06-30,2023-08-31,quantile,August WNV neuroinvasive disease cases,0.6,6
Kansas,2023-06-30,2023-08-31,quantile,August WNV neuroinvasive disease cases,0.65,7
Kansas,2023-06-30,2023-08-31,quantile,August WNV neuroinvasive disease cases,0.7,9
Kansas,2023-06-30,2023-08-31,quantile,August WNV neuroinvasive disease cases,0.75,13
Kansas,2023-06-30,2023-08-31,quantile,August WNV neuroinvasive disease cases,0.8,17
Kansas,2023-06-30,2023-08-31,quantile,August WNV neuroinvasive disease cases,0.85,25
Kansas,2023-06-30,2023-08-31,quantile,August WNV neuroinvasive disease cases,0.9,40
Kansas,2023-06-30,2023-08-31,quantile,August WNV neuroinvasive disease cases,0.95,85
Kansas,2023-06-30,2023-08-31,quantile,August WNV neuroinvasive disease cases,0.975,147
Kansas,2023-06-30,2023-08-31,quantile,August WNV neuroinvasive disease cases,0.99,308
Kentucky,2023-06-30,2023-08-31,quantile,August WNV neuroinvasive disease cases,0.01,0
Kentucky,2023-06-30,2023-08-31,quantile,August WNV neuroinvasive disease cases,0.025,0
Kentucky,2023-06-30,2023-08-31,quantile,August WNV neuroinvasive disease cases,0.05,0
Kentucky,2023-06-30,2023-08-31,quantile,August WNV neuroinvasive disease cases,0.1,0
Kentucky,2023-06-30,2023-08-31,quantile,August WNV neuroinvasive disease cases,0.15,0
Kentucky,2023-06-30,2023-08-31,quantile,August WNV neuroinvasive disease cases,0.2,0
Kentucky,2023-06-30,2023-08-31,quantile,August WNV neuroinvasive disease cases,0.25,0
Kentucky,2023-06-30,2023-08-31,quantile,August WNV neuroinvasive disease cases,0.3,0
Kentucky,2023-06-30,2023-08-31,quantile,August WNV neuroinvasive disease cases,0.35,0
Kentucky,2023-06-30,2023-08-31,quantile,August WNV neuroinvasive disease cases,0.4,0
Kentucky,2023-06-30,2023-08-31,quantile,August WNV neuroinvasive disease cases,0.45,0
Kentucky,2023-06-30,2023-08-31,quantile,August WNV neuroinvasive disease cases,0.5,1
Kentucky,2023-06-30,2023-08-31,quantile,August WNV neuroinvasive disease cases,0.55,1
Kentucky,2023-06-30,2023-08-31,quantile,August WNV neuroinvasive disease cases,0.6,1
Kentucky,2023-06-30,2023-08-31,quantile,August WNV neuroinvasive disease cases,0.65,1
Kentucky,2023-06-30,2023-08-31,quantile,August WNV neuroinvasive disease cases,0.7,2
Kentucky,2023-06-30,2023-08-31,quantile,August WNV neuroinvasive disease cases,0.75,2
Kentucky,2023-06-30,2023-08-31,quantile,August WNV neuroinvasive disease cases,0.8,3
Kentucky,2023-06-30,2023-08-31,quantile,August WNV neuroinvasive disease cases,0.85,5
Kentucky,2023-06-30,2023-08-31,quantile,August WNV neuroinvasive disease cases,0.9,8
Kentucky,2023-06-30,2023-08-31,quantile,August WNV neuroinvasive disease cases,0.95,16
Kentucky,2023-06-30,2023-08-31,quantile,August WNV neuroinvasive disease cases,0.975,29
Kentucky,2023-06-30,2023-08-31,quantile,August WNV neuroinvasive disease cases,0.99,53
Louisiana,2023-06-30,2023-08-31,quantile,August WNV neuroinvasive disease cases,0.01,0
Louisiana,2023-06-30,2023-08-31,quantile,August WNV neuroinvasive disease cases,0.025,0
Louisiana,2023-06-30,2023-08-31,quantile,August WNV neuroinvasive disease cases,0.05,0
Louisiana,2023-06-30,2023-08-31,quantile,August WNV neuroinvasive disease cases,0.1,0
Louisiana,2023-06-30,2023-08-31,quantile,August WNV neuroinvasive disease cases,0.15,0
Louisiana,2023-06-30,2023-08-31,quantile,August WNV neuroinvasive disease cases,0.2,1
Louisiana,2023-06-30,2023-08-31,quantile,August WNV neuroinvasive disease cases,0.25,1
Louisiana,2023-06-30,2023-08-31,quantile,August WNV neuroinvasive disease cases,0.3,1
Louisiana,2023-06-30,2023-08-31,quantile,August WNV neuroinvasive disease cases,0.35,2
Louisiana,2023-06-30,2023-08-31,quantile,August WNV neuroinvasive disease cases,0.4,3
Louisiana,2023-06-30,2023-08-31,quantile,August WNV neuroinvasive disease cases,0.45,3
Louisiana,2023-06-30,2023-08-31,quantile,August WNV neuroinvasive disease cases,0.5,4
Louisiana,2023-06-30,2023-08-31,quantile,August WNV neuroinvasive disease cases,0.55,6
Louisiana,2023-06-30,2023-08-31,quantile,August WNV neuroinvasive disease cases,0.6,7
Louisiana,2023-06-30,2023-08-31,quantile,August WNV neuroinvasive disease cases,0.65,9
Louisiana,2023-06-30,2023-08-31,quantile,August WNV neuroinvasive disease cases,0.7,12
Louisiana,2023-06-30,2023-08-31,quantile,August WNV neuroinvasive disease cases,0.75,16
Louisiana,2023-06-30,2023-08-31,quantile,August WNV neuroinvasive disease cases,0.8,22
Louisiana,2023-06-30,2023-08-31,quantile,August WNV neuroinvasive disease cases,0.85,32
Louisiana,2023-06-30,2023-08-31,quantile,August WNV neuroinvasive disease cases,0.9,51
Louisiana,2023-06-30,2023-08-31,quantile,August WNV neuroinvasive disease cases,0.95,100
Louisiana,2023-06-30,2023-08-31,quantile,August WNV neuroinvasive disease cases,0.975,196
Louisiana,2023-06-30,2023-08-31,quantile,August WNV neuroinvasive disease cases,0.99,405
Massachusetts,2023-06-30,2023-08-31,quantile,August WNV neuroinvasive disease cases,0.01,0
Massachusetts,2023-06-30,2023-08-31,quantile,August WNV neuroinvasive disease cases,0.025,0
Massachusetts,2023-06-30,2023-08-31,quantile,August WNV neuroinvasive disease cases,0.05,0
Massachusetts,2023-06-30,2023-08-31,quantile,August WNV neuroinvasive disease cases,0.1,0
Massachusetts,2023-06-30,2023-08-31,quantile,August WNV neuroinvasive disease cases,0.15,0
Massachusetts,2023-06-30,2023-08-31,quantile,August WNV neuroinvasive disease cases,0.2,0
Massachusetts,2023-06-30,2023-08-31,quantile,August WNV neuroinvasive disease cases,0.25,0
Massachusetts,2023-06-30,2023-08-31,quantile,August WNV neuroinvasive disease cases,0.3,0
Massachusetts,2023-06-30,2023-08-31,quantile,August WNV neuroinvasive disease cases,0.35,1
Massachusetts,2023-06-30,2023-08-31,quantile,August WNV neuroinvasive disease cases,0.4,1
Massachusetts,2023-06-30,2023-08-31,quantile,August WNV neuroinvasive disease cases,0.45,1
Massachusetts,2023-06-30,2023-08-31,quantile,August WNV neuroinvasive disease cases,0.5,1
Massachusetts,2023-06-30,2023-08-31,quantile,August WNV neuroinvasive disease cases,0.55,2
Massachusetts,2023-06-30,2023-08-31,quantile,August WNV neuroinvasive disease cases,0.6,2
Massachusetts,2023-06-30,2023-08-31,quantile,August WNV neuroinvasive disease cases,0.65,3
Massachusetts,2023-06-30,2023-08-31,quantile,August WNV neuroinvasive disease cases,0.7,4
Massachusetts,2023-06-30,2023-08-31,quantile,August WNV neuroinvasive disease cases,0.75,6
Massachusetts,2023-06-30,2023-08-31,quantile,August WNV neuroinvasive disease cases,0.8,8
Massachusetts,2023-06-30,2023-08-31,quantile,August WNV neuroinvasive disease cases,0.85,11
Massachusetts,2023-06-30,2023-08-31,quantile,August WNV neuroinvasive disease cases,0.9,18
Massachusetts,2023-06-30,2023-08-31,quantile,August WNV neuroinvasive disease cases,0.95,38
Massachusetts,2023-06-30,2023-08-31,quantile,August WNV neuroinvasive disease cases,0.975,73
Massachusetts,2023-06-30,2023-08-31,quantile,August WNV neuroinvasive disease cases,0.99,150
Maryland,2023-06-30,2023-08-31,quantile,August WNV neuroinvasive disease cases,0.01,0
Maryland,2023-06-30,2023-08-31,quantile,August WNV neuroinvasive disease cases,0.025,0
Maryland,2023-06-30,2023-08-31,quantile,August WNV neuroinvasive disease cases,0.05,0
Maryland,2023-06-30,2023-08-31,quantile,August WNV neuroinvasive disease cases,0.1,0
Maryland,2023-06-30,2023-08-31,quantile,August WNV neuroinvasive disease cases,0.15,0
Maryland,2023-06-30,2023-08-31,quantile,August WNV neuroinvasive disease cases,0.2,0
Maryland,2023-06-30,2023-08-31,quantile,August WNV neuroinvasive disease cases,0.25,0
Maryland,2023-06-30,2023-08-31,quantile,August WNV neuroinvasive disease cases,0.3,0
Maryland,2023-06-30,2023-08-31,quantile,August WNV neuroinvasive disease cases,0.35,1
Maryland,2023-06-30,2023-08-31,quantile,August WNV neuroinvasive disease cases,0.4,1
Maryland,2023-06-30,2023-08-31,quantile,August WNV neuroinvasive disease cases,0.45,1
Maryland,2023-06-30,2023-08-31,quantile,August WNV neuroinvasive disease cases,0.5,1
Maryland,2023-06-30,2023-08-31,quantile,August WNV neuroinvasive disease cases,0.55,2
Maryland,2023-06-30,2023-08-31,quantile,August WNV neuroinvasive disease cases,0.6,2
Maryland,2023-06-30,2023-08-31,quantile,August WNV neuroinvasive disease cases,0.65,3
Maryland,2023-06-30,2023-08-31,quantile,August WNV neuroinvasive disease cases,0.7,4
Maryland,2023-06-30,2023-08-31,quantile,August WNV neuroinvasive disease cases,0.75,6
Maryland,2023-06-30,2023-08-31,quantile,August WNV neuroinvasive disease cases,0.8,8
Maryland,2023-06-30,2023-08-31,quantile,August WNV neuroinvasive disease cases,0.85,11
Maryland,2023-06-30,2023-08-31,quantile,August WNV neuroinvasive disease cases,0.9,18
Maryland,2023-06-30,2023-08-31,quantile,August WNV neuroinvasive disease cases,0.95,35
Maryland,2023-06-30,2023-08-31,quantile,August WNV neuroinvasive disease cases,0.975,66
Maryland,2023-06-30,2023-08-31,quantile,August WNV neuroinvasive disease cases,0.99,137
Maine,2023-06-30,2023-08-31,quantile,August WNV neuroinvasive disease cases,0.01,0
Maine,2023-06-30,2023-08-31,quantile,August WNV neuroinvasive disease cases,0.025,0
Maine,2023-06-30,2023-08-31,quantile,August WNV neuroinvasive disease cases,0.05,0
Maine,2023-06-30,2023-08-31,quantile,August WNV neuroinvasive disease cases,0.1,0
