location,forecast_date,target_end_date,type,target,quantile,value
Pennsylvania,2023-10-31,2023-10-31,quantile,October WNV neuroinvasive disease cases,0.85,6
Pennsylvania,2023-10-31,2023-10-31,quantile,October WNV neuroinvasive disease cases,0.9,9
Pennsylvania,2023-10-31,2023-10-31,quantile,October WNV neuroinvasive disease cases,0.95,17
Pennsylvania,2023-10-31,2023-10-31,quantile,October WNV neuroinvasive disease cases,0.975,31
Pennsylvania,2023-10-31,2023-10-31,quantile,October WNV neuroinvasive disease cases,0.99,63
Rhode Island,2023-10-31,2023-10-31,quantile,October WNV neuroinvasive disease cases,0.01,0
Rhode Island,2023-10-31,2023-10-31,quantile,October WNV neuroinvasive disease cases,0.025,0
Rhode Island,2023-10-31,2023-10-31,quantile,October WNV neuroinvasive disease cases,0.05,0
Rhode Island,2023-10-31,2023-10-31,quantile,October WNV neuroinvasive disease cases,0.1,0
Rhode Island,2023-10-31,2023-10-31,quantile,October WNV neuroinvasive disease cases,0.15,0
Rhode Island,2023-10-31,2023-10-31,quantile,October WNV neuroinvasive disease cases,0.2,0
Rhode Island,2023-10-31,2023-10-31,quantile,October WNV neuroinvasive disease cases,0.25,0
Rhode Island,2023-10-31,2023-10-31,quantile,October WNV neuroinvasive disease cases,0.3,0
Rhode Island,2023-10-31,2023-10-31,quantile,October WNV neuroinvasive disease cases,0.35,0
Rhode Island,2023-10-31,2023-10-31,quantile,October WNV neuroinvasive disease cases,0.4,0
Rhode Island,2023-10-31,2023-10-31,quantile,October WNV neuroinvasive disease cases,0.45,0
Rhode Island,2023-10-31,2023-10-31,quantile,October WNV neuroinvasive disease cases,0.5,0
Rhode Island,2023-10-31,2023-10-31,quantile,October WNV neuroinvasive disease cases,0.55,0
Rhode Island,2023-10-31,2023-10-31,quantile,October WNV neuroinvasive disease cases,0.6,0
Rhode Island,2023-10-31,2023-10-31,quantile,October WNV neuroinvasive disease cases,0.65,0
Rhode Island,2023-10-31,2023-10-31,quantile,October WNV neuroinvasive disease cases,0.7,0
Rhode Island,2023-10-31,2023-10-31,quantile,October WNV neuroinvasive disease cases,0.75,0
Rhode Island,2023-10-31,2023-10-31,quantile,October WNV neuroinvasive disease cases,0.8,0
Rhode Island,2023-10-31,2023-10-31,quantile,October WNV neuroinvasive disease cases,0.85,0
Rhode Island,2023-10-31,2023-10-31,quantile,October WNV neuroinvasive disease cases,0.9,1
Rhode Island,2023-10-31,2023-10-31,quantile,October WNV neuroinvasive disease cases,0.95,1
Rhode Island,2023-10-31,2023-10-31,quantile,October WNV neuroinvasive disease cases,0.975,2
Rhode Island,2023-10-31,2023-10-31,quantile,October WNV neuroinvasive disease cases,0.99,3
South Carolina,2023-10-31,2023-10-31,quantile,October WNV neuroinvasive disease cases,0.01,0
South Carolina,2023-10-31,2023-10-31,quantile,October WNV neuroinvasive disease cases,0.025,0
South Carolina,2023-10-31,2023-10-31,quantile,October WNV neuroinvasive disease cases,0.05,0
South Carolina,2023-10-31,2023-10-31,quantile,October WNV neuroinvasive disease cases,0.1,0
South Carolina,2023-10-31,2023-10-31,quantile,October WNV neuroinvasive disease cases,0.15,0
South Carolina,2023-10-31,2023-10-31,quantile,October WNV neuroinvasive disease cases,0.2,0
South Carolina,2023-10-31,2023-10-31,quantile,October WNV neuroinvasive disease cases,0.25,0
South Carolina,2023-10-31,2023-10-31,quantile,October WNV neuroinvasive disease cases,0.3,0
South Carolina,2023-10-31,2023-10-31,quantile,October WNV neuroinvasive disease cases,0.35,0
South Carolina,2023-10-31,2023-10-31,quantile,October WNV neuroinvasive disease cases,0.4,0
South Carolina,2023-10-31,2023-10-31,quantile,October WNV neuroinvasive disease cases,0.45,0
South Carolina,2023-10-31,2023-10-31,quantile,October WNV neuroinvasive disease cases,0.5,0
South Carolina,2023-10-31,2023-10-31,quantile,October WNV neuroinvasive disease cases,0.55,0
South Carolina,2023-10-31,2023-10-31,quantile,October WNV neuroinvasive disease cases,0.6,0
South Carolina,2023-10-31,2023-10-31,quantile,October WNV neuroinvasive disease cases,0.65,0
South Carolina,2023-10-31,2023-10-31,quantile,October WNV neuroinvasive disease cases,0.7,1
South Carolina,2023-10-31,2023-10-31,quantile,October WNV neuroinvasive disease cases,0.75,1
South Carolina,2023-10-31,2023-10-31,quantile,October WNV neuroinvasive disease cases,0.8,1
South Carolina,2023-10-31,2023-10-31,quantile,October WNV neuroinvasive disease cases,0.85,2
South Carolina,2023-10-31,2023-10-31,quantile,October WNV neuroinvasive disease cases,0.9,3
South Carolina,2023-10-31,2023-10-31,quantile,October WNV neuroinvasive disease cases,0.95,5
South Carolina,2023-10-31,2023-10-31,quantile,October WNV neuroinvasive disease cases,0.975,10
South Carolina,2023-10-31,2023-10-31,quantile,October WNV neuroinvasive disease cases,0.99,20
South Dakota,2023-10-31,2023-10-31,quantile,October WNV neuroinvasive disease cases,0.01,0
South Dakota,2023-10-31,2023-10-31,quantile,October WNV neuroinvasive disease cases,0.025,0
South Dakota,2023-10-31,2023-10-31,quantile,October WNV neuroinvasive disease cases,0.05,0
South Dakota,2023-10-31,2023-10-31,quantile,October WNV neuroinvasive disease cases,0.1,0
South Dakota,2023-10-31,2023-10-31,quantile,October WNV neuroinvasive disease cases,0.15,0
South Dakota,2023-10-31,2023-10-31,quantile,October WNV neuroinvasive disease cases,0.2,0
South Dakota,2023-10-31,2023-10-31,quantile,October WNV neuroinvasive disease cases,0.25,0
South Dakota,2023-10-31,2023-10-31,quantile,October WNV neuroinvasive disease cases,0.3,0
South Dakota,2023-10-31,2023-10-31,quantile,October WNV neuroinvasive disease cases,0.35,0
South Dakota,2023-10-31,2023-10-31,quantile,October WNV neuroinvasive disease cases,0.4,1
South Dakota,2023-10-31,2023-10-31,quantile,October WNV neuroinvasive disease cases,0.45,1
South Dakota,2023-10-31,2023-10-31,quantile,October WNV neuroinvasive disease cases,0.5,1
South Dakota,2023-10-31,2023-10-31,quantile,October WNV neuroinvasive disease cases,0.55,2
South Dakota,2023-10-31,2023-10-31,quantile,October WNV neuroinvasive disease cases,0.6,2
South Dakota,2023-10-31,2023-10-31,quantile,October WNV neuroinvasive disease cases,0.65,3
South Dakota,2023-10-31,2023-10-31,quantile,October WNV neuroinvasive disease cases,0.7,4
South Dakota,2023-10-31,2023-10-31,quantile,October WNV neuroinvasive disease cases,0.75,5
South Dakota,2023-10-31,2023-10-31,quantile,October WNV neuroinvasive disease cases,0.8,7
South Dakota,2023-10-31,2023-10-31,quantile,October WNV neuroinvasive disease cases,0.85,10
South Dakota,2023-10-31,2023-10-31,quantile,October WNV neuroinvasive disease cases,0.9,15
South Dakota,2023-10-31,2023-10-31,quantile,October WNV neuroinvasive disease cases,0.95,30
South Dakota,2023-10-31,2023-10-31,quantile,October WNV neuroinvasive disease cases,0.975,54
South Dakota,2023-10-31,2023-10-31,quantile,October WNV neuroinvasive disease cases,0.99,115
Tennessee,2023-10-31,2023-10-31,quantile,October WNV neuroinvasive disease cases,0.01,0
Tennessee,2023-10-31,2023-10-31,quantile,October WNV neuroinvasive disease cases,0.025,0
Tennessee,2023-10-31,2023-10-31,quantile,October WNV neuroinvasive disease cases,0.05,0
Tennessee,2023-10-31,2023-10-31,quantile,October WNV neuroinvasive disease cases,0.1,0
Tennessee,2023-10-31,2023-10-31,quantile,October WNV neuroinvasive disease cases,0.15,0
Tennessee,2023-10-31,2023-10-31,quantile,October WNV neuroinvasive disease cases,0.2,0
Tennessee,2023-10-31,2023-10-31,quantile,October WNV neuroinvasive disease cases,0.25,0
Tennessee,2023-10-31,2023-10-31,quantile,October WNV neuroinvasive disease cases,0.3,0
Tennessee,2023-10-31,2023-10-31,quantile,October WNV neuroinvasive disease cases,0.35,0
Tennessee,2023-10-31,2023-10-31,quantile,October WNV neuroinvasive disease cases,0.4,0
Tennessee,2023-10-31,2023-10-31,quantile,October WNV neuroinvasive disease cases,0.45,0
Tennessee,2023-10-31,2023-10-31,quantile,October WNV neuroinvasive disease cases,0.5,0
Tennessee,2023-10-31,2023-10-31,quantile,October WNV neuroinvasive disease cases,0.55,0
Tennessee,2023-10-31,2023-10-31,quantile,October WNV neuroinvasive disease cases,0.6,1
Tennessee,2023-10-31,2023-10-31,quantile,October WNV neuroinvasive disease cases,0.65,1
Tennessee,2023-10-31,2023-10-31,quantile,October WNV neuroinvasive disease cases,0.7,1
Tennessee,2023-10-31,2023-10-31,quantile,October WNV neuroinvasive disease cases,0.75,2
Tennessee,2023-10-31,2023-10-31,quantile,October WNV neuroinvasive disease cases,0.8,2
Tennessee,2023-10-31,2023-10-31,quantile,October WNV neuroinvasive disease cases,0.85,3
Tennessee,2023-10-31,2023-10-31,quantile,October WNV neuroinvasive disease cases,0.9,5
Tennessee,2023-10-31,2023-10-31,quantile,October WNV neuroinvasive disease cases,0.95,10
Tennessee,2023-10-31,2023-10-31,quantile,October WNV neuroinvasive disease cases,0.975,18
Tennessee,2023-10-31,2023-10-31,quantile,October WNV neuroinvasive disease cases,0.99,36
Texas,2023-10-31,2023-10-31,quantile,October WNV neuroinvasive disease cases,0.01,0
Texas,2023-10-31,2023-10-31,quantile,October WNV neuroinvasive disease cases,0.025,0
Texas,2023-10-31,2023-10-31,quantile,October WNV neuroinvasive disease cases,0.05,0
Texas,2023-10-31,2023-10-31,quantile,October WNV neuroinvasive disease cases,0.1,0
Texas,2023-10-31,2023-10-31,quantile,October WNV neuroinvasive disease cases,0.15,0
Texas,2023-10-31,2023-10-31,quantile,October WNV neuroinvasive disease cases,0.2,1
Texas,2023-10-31,2023-10-31,quantile,October WNV neuroinvasive disease cases,0.25,1
Texas,2023-10-31,2023-10-31,quantile,October WNV neuroinvasive disease cases,0.3,2
Texas,2023-10-31,2023-10-31,quantile,October WNV neuroinvasive disease cases,0.35,2
Texas,2023-10-31,2023-10-31,quantile,October WNV neuroinvasive disease cases,0.4,3
Texas,2023-10-31,2023-10-31,quantile,October WNV neuroinvasive disease cases,0.45,4
Texas,2023-10-31,2023-10-31,quantile,October WNV neuroinvasive disease cases,0.5,5
Texas,2023-10-31,2023-10-31,quantile,October WNV neuroinvasive disease cases,0.55,7
Texas,2023-10-31,2023-10-31,quantile,October WNV neuroinvasive disease cases,0.6,8
Texas,2023-10-31,2023-10-31,quantile,October WNV neuroinvasive disease cases,0.65,11
Texas,2023-10-31,2023-10-31,quantile,October WNV neuroinvasive disease cases,0.7,14
Texas,2023-10-31,2023-10-31,quantile,October WNV neuroinvasive disease cases,0.75,19
Texas,2023-10-31,2023-10-31,quantile,October WNV neuroinvasive disease cases,0.8,26
Texas,2023-10-31,2023-10-31,quantile,October WNV neuroinvasive disease cases,0.85,38
Texas,2023-10-31,2023-10-31,quantile,October WNV neuroinvasive disease cases,0.9,61
Texas,2023-10-31,2023-10-31,quantile,October WNV neuroinvasive disease cases,0.95,121
Texas,2023-10-31,2023-10-31,quantile,October WNV neuroinvasive disease cases,0.975,231
Texas,2023-10-31,2023-10-31,quantile,October WNV neuroinvasive disease cases,0.99,491
Utah,2023-10-31,2023-10-31,quantile,October WNV neuroinvasive disease cases,0.01,0
Utah,2023-10-31,2023-10-31,quantile,October WNV neuroinvasive disease cases,0.025,0
Utah,2023-10-31,2023-10-31,quantile,October WNV neuroinvasive disease cases,0.05,0
Utah,2023-10-31,2023-10-31,quantile,October WNV neuroinvasive disease cases,0.1,0
Utah,2023-10-31,2023-10-31,quantile,October WNV neuroinvasive disease cases,0.15,0
Utah,2023-10-31,2023-10-31,quantile,October WNV neuroinvasive disease cases,0.2,0
Utah,2023-10-31,2023-10-31,quantile,October WNV neuroinvasive disease cases,0.25,0
Utah,2023-10-31,2023-10-31,quantile,October WNV neuroinvasive disease cases,0.3,0
Utah,2023-10-31,2023-10-31,quantile,October WNV neuroinvasive disease cases,0.35,0
Utah,2023-10-31,2023-10-31,quantile,October WNV neuroinvasive disease cases,0.4,0
Utah,2023-10-31,2023-10-31,quantile,October WNV neuroinvasive disease cases,0.45,0
Utah,2023-10-31,2023-10-31,quantile,October WNV neuroinvasive disease cases,0.5,0
Utah,2023-10-31,2023-10-31,quantile,October WNV neuroinvasive disease cases,0.55,1
Utah,2023-10-31,2023-10-31,quantile,October WNV neuroinvasive disease cases,0.6,1
Utah,2023-10-31,2023-10-31,quantile,October WNV neuroinvasive disease cases,0.65,1
Utah,2023-10-31,2023-10-31,quantile,October WNV neuroinvasive disease cases,0.7,1
Utah,2023-10-31,2023-10-31,quantile,October WNV neuroinvasive disease cases,0.75,2
Utah,2023-10-31,2023-10-31,quantile,October WNV neuroinvasive disease cases,0.8,3
Utah,2023-10-31,2023-10-31,quantile,October WNV neuroinvasive disease cases,0.85,4
Utah,2023-10-31,2023-10-31,quantile,October WNV neuroinvasive disease cases,0.9,6
Utah,2023-10-31,2023-10-31,quantile,October WNV neuroinvasive disease cases,0.95,12
Utah,2023-10-31,2023-10-31,quantile,October WNV neuroinvasive disease cases,0.975,21
Utah,2023-10-31,2023-10-31,quantile,October WNV neuroinvasive disease cases,0.99,42
Vermont,2023-10-31,2023-10-31,quantile,October WNV neuroinvasive disease cases,0.01,0
Vermont,2023-10-31,2023-10-31,quantile,October WNV neuroinvasive disease cases,0.025,0
Vermont,2023-10-31,2023-10-31,quantile,October WNV neuroinvasive disease cases,0.05,0
Vermont,2023-10-31,2023-10-31,quantile,October WNV neuroinvasive disease cases,0.1,0
Vermont,2023-10-31,2023-10-31,quantile,October WNV neuroinvasive disease cases,0.15,0
Vermont,2023-10-31,2023-10-31,quantile,October WNV neuroinvasive disease cases,0.2,0
Vermont,2023-10-31,2023-10-31,quantile,October WNV neuroinvasive disease cases,0.25,0
Vermont,2023-10-31,2023-10-31,quantile,October WNV neuroinvasive disease cases,0.3,0
Vermont,2023-10-31,2023-10-31,quantile,October WNV neuroinvasive disease cases,0.35,0
Vermont,2023-10-31,2023-10-31,quantile,October WNV neuroinvasive disease cases,0.4,0
Vermont,2023-10-31,2023-10-31,quantile,October WNV neuroinvasive disease cases,0.45,0
Vermont,2023-10-31,2023-10-31,quantile,October WNV neuroinvasive disease cases,0.5,0
Vermont,2023-10-31,2023-10-31,quantile,October WNV neuroinvasive disease cases,0.55,0
Vermont,2023-10-31,2023-10-31,quantile,October WNV neuroinvasive disease cases,0.6,0
Vermont,2023-10-31,2023-10-31,quantile,October WNV neuroinvasive disease cases,0.65,0
Vermont,2023-10-31,2023-10-31,quantile,October WNV neuroinvasive disease cases,0.7,0
Vermont,2023-10-31,2023-10-31,quantile,October WNV neuroinvasive disease cases,0.75,0
Vermont,2023-10-31,2023-10-31,quantile,October WNV neuroinvasive disease cases,0.8,0
Vermont,2023-10-31,2023-10-31,quantile,October WNV neuroinvasive disease cases,0.85,0
Vermont,2023-10-31,2023-10-31,quantile,October WNV neuroinvasive disease cases,0.9,1
Vermont,2023-10-31,2023-10-31,quantile,October WNV neuroinvasive disease cases,0.95,1
Vermont,2023-10-31,2023-10-31,quantile,October WNV neuroinvasive disease cases,0.975,2
Vermont,2023-10-31,2023-10-31,quantile,October WNV neuroinvasive disease cases,0.99,4
Virginia,2023-10-31,2023-10-31,quantile,October WNV neuroinvasive disease cases,0.01,0
Virginia,2023-10-31,2023-10-31,quantile,October WNV neuroinvasive disease cases,0.025,0
Virginia,2023-10-31,2023-10-31,quantile,October WNV neuroinvasive disease cases,0.05,0
Virginia,2023-10-31,2023-10-31,quantile,October WNV neuroinvasive disease cases,0.1,0
Virginia,2023-10-31,2023-10-31,quantile,October WNV neuroinvasive disease cases,0.15,0
Virginia,2023-10-31,2023-10-31,quantile,October WNV neuroinvasive disease cases,0.2,0
Virginia,2023-10-31,2023-10-31,quantile,October WNV neuroinvasive disease cases,0.25,0
Virginia,2023-10-31,2023-10-31,quantile,October WNV neuroinvasive disease cases,0.3,0
Virginia,2023-10-31,2023-10-31,quantile,October WNV neuroinvasive disease cases,0.35,0
Virginia,2023-10-31,2023-10-31,quantile,October WNV neuroinvasive disease cases,0.4,0
Virginia,2023-10-31,2023-10-31,quantile,October WNV neuroinvasive disease cases,0.45,0
Virginia,2023-10-31,2023-10-31,quantile,October WNV neuroinvasive disease cases,0.5,0
Virginia,2023-10-31,2023-10-31,quantile,October WNV neuroinvasive disease cases,0.55,0
Virginia,2023-10-31,2023-10-31,quantile,October WNV neuroinvasive disease cases,0.6,0
Virginia,2023-10-31,2023-10-31,quantile,October WNV neuroinvasive disease cases,0.65,1
Virginia,2023-10-31,2023-10-31,quantile,October WNV neuroinvasive disease cases,0.7,1
Virginia,2023-10-31,2023-10-31,quantile,October WNV neuroinvasive disease cases,0.75,1
Virginia,2023-10-31,2023-10-31,quantile,October WNV neuroinvasive disease cases,0.8,2
Virginia,2023-10-31,2023-10-31,quantile,October WNV neuroinvasive disease cases,0.85,2
Virginia,2023-10-31,2023-10-31,quantile,October WNV neuroinvasive disease cases,0.9,4
Virginia,2023-10-31,2023-10-31,quantile,October WNV neuroinvasive disease cases,0.95,7
Virginia,2023-10-31,2023-10-31,quantile,October WNV neuroinvasive disease cases,0.975,13
Virginia,2023-10-31,2023-10-31,quantile,October WNV neuroinvasive disease cases,0.99,23
Washington,2023-10-31,2023-10-31,quantile,October WNV neuroinvasive disease cases,0.01,0
Washington,2023-10-31,2023-10-31,quantile,October WNV neuroinvasive disease cases,0.025,0
Washington,2023-10-31,2023-10-31,quantile,October WNV neuroinvasive disease cases,0.05,0
Washington,2023-10-31,2023-10-31,quantile,October WNV neuroinvasive disease cases,0.1,0
Washington,2023-10-31,2023-10-31,quantile,October WNV neuroinvasive disease cases,0.15,0
Washington,2023-10-31,2023-10-31,quantile,October WNV neuroinvasive disease cases,0.2,0
Washington,2023-10-31,2023-10-31,quantile,October WNV neuroinvasive disease cases,0.25,0
Washington,2023-10-31,2023-10-31,quantile,October WNV neuroinvasive disease cases,0.3,0
Washington,2023-10-31,2023-10-31,quantile,October WNV neuroinvasive disease cases,0.35,0
Washington,2023-10-31,2023-10-31,quantile,October WNV neuroinvasive disease cases,0.4,0
Washington,2023-10-31,2023-10-31,quantile,October WNV neuroinvasive disease cases,0.45,0
Washington,2023-10-31,2023-10-31,quantile,October WNV neuroinvasive disease cases,0.5,0
Washington,2023-10-31,2023-10-31,quantile,October WNV neuroinvasive disease cases,0.55,0
Washington,2023-10-31,2023-10-31,quantile,October WNV neuroinvasive disease cases,0.6,0
Washington,2023-10-31,2023-10-31,quantile,October WNV neuroinvasive disease cases,0.65,0
Washington,2023-10-31,2023-10-31,quantile,October WNV neuroinvasive disease cases,0.7,0
Washington,2023-10-31,2023-10-31,quantile,October WNV neuroinvasive disease cases,0.75,1
Washington,2023-10-31,2023-10-31,quantile,October WNV neuroinvasive disease cases,0.8,1
Washington,2023-10-31,2023-10-31,quantile,October WNV neuroinvasive disease cases,0.85,1
Washington,2023-10-31,2023-10-31,quantile,October WNV neuroinvasive disease cases,0.9,2
Washington,2023-10-31,2023-10-31,quantile,October WNV neuroinvasive disease cases,0.95,4
Washington,2023-10-31,2023-10-31,quantile,October WNV neuroinvasive disease cases,0.975,7
Washington,2023-10-31,2023-10-31,quantile,October WNV neuroinvasive disease cases,0.99,14
West Virginia,2023-10-31,2023-10-31,quantile,October WNV neuroinvasive disease cases,0.01,0
West Virginia,2023-10-31,2023-10-31,quantile,October WNV neuroinvasive disease cases,0.025,0
West Virginia,2023-10-31,2023-10-31,quantile,October WNV neuroinvasive disease cases,0.05,0
West Virginia,2023-10-31,2023-10-31,quantile,October WNV neuroinvasive disease cases,0.1,0
West Virginia,2023-10-31,2023-10-31,quantile,October WNV neuroinvasive disease cases,0.15,0
West Virginia,2023-10-31,2023-10-31,quantile,October WNV neuroinvasive disease cases,0.2,0
West Virginia,2023-10-31,2023-10-31,quantile,October WNV neuroinvasive disease cases,0.25,0
West Virginia,2023-10-31,2023-10-31,quantile,October WNV neuroinvasive disease cases,0.3,0
West Virginia,2023-10-31,2023-10-31,quantile,October WNV neuroinvasive disease cases,0.35,0
West Virginia,2023-10-31,2023-10-31,quantile,October WNV neuroinvasive disease cases,0.4,0
West Virginia,2023-10-31,2023-10-31,quantile,October WNV neuroinvasive disease cases,0.45,0
West Virginia,2023-10-31,2023-10-31,quantile,October WNV neuroinvasive disease cases,0.5,0
West Virginia,2023-10-31,2023-10-31,quantile,October WNV neuroinvasive disease cases,0.55,0
West Virginia,2023-10-31,2023-10-31,quantile,October WNV neuroinvasive disease cases,0.6,0
West Virginia,2023-10-31,2023-10-31,quantile,October WNV neuroinvasive disease cases,0.65,0
West Virginia,2023-10-31,2023-10-31,quantile,October WNV neuroinvasive disease cases,0.7,0
West Virginia,2023-10-31,2023-10-31,quantile,October WNV neuroinvasive disease cases,0.75,0
West Virginia,2023-10-31,2023-10-31,quantile,October WNV neuroinvasive disease cases,0.8,0
West Virginia,2023-10-31,2023-10-31,quantile,October WNV neuroinvasive disease cases,0.85,0
West Virginia,2023-10-31,2023-10-31,quantile,October WNV neuroinvasive disease cases,0.9,1
West Virginia,2023-10-31,2023-10-31,quantile,October WNV neuroinvasive disease cases,0.95,1
West Virginia,2023-10-31,2023-10-31,quantile,October WNV neuroinvasive disease cases,0.975,2
West Virginia,2023-10-31,2023-10-31,quantile,October WNV neuroinvasive disease cases,0.99,4
Wisconsin,2023-10-31,2023-10-31,quantile,October WNV neuroinvasive disease cases,0.01,0
Wisconsin,2023-10-31,2023-10-31,quantile,October WNV neuroinvasive disease cases,0.025,0
Wisconsin,2023-10-31,2023-10-31,quantile,October WNV neuroinvasive disease cases,0.05,0
Wisconsin,2023-10-31,2023-10-31,quantile,October WNV neuroinvasive disease cases,0.1,0
Wisconsin,2023-10-31,2023-10-31,quantile,October WNV neuroinvasive disease cases,0.15,0
Wisconsin,2023-10-31,2023-10-31,quantile,October WNV neuroinvasive disease cases,0.2,0
Wisconsin,2023-10-31,2023-10-31,quantile,October WNV neuroinvasive disease cases,0.25,0
Wisconsin,2023-10-31,2023-10-31,quantile,October WNV neuroinvasive disease cases,0.3,0
Wisconsin,2023-10-31,2023-10-31,quantile,October WNV neuroinvasive disease cases,0.35,0
Wisconsin,2023-10-31,2023-10-31,quantile,October WNV neuroinvasive disease cases,0.4,0
Wisconsin,2023-10-31,2023-10-31,quantile,October WNV neuroinvasive disease cases,0.45,0
Wisconsin,2023-10-31,2023-10-31,quantile,October WNV neuroinvasive disease cases,0.5,0
Wisconsin,2023-10-31,2023-10-31,quantile,October WNV neuroinvasive disease cases,0.55,1
Wisconsin,2023-10-31,2023-10-31,quantile,October WNV neuroinvasive disease cases,0.6,1
Wisconsin,2023-10-31,2023-10-31,quantile,October WNV neuroinvasive disease cases,0.65,1
Wisconsin,2023-10-31,2023-10-31,quantile,October WNV neuroinvasive disease cases,0.7,2
Wisconsin,2023-10-31,2023-10-31,quantile,October WNV neuroinvasive disease cases,0.75,2
Wisconsin,2023-10-31,2023-10-31,quantile,October WNV neuroinvasive disease cases,0.8,3
Wisconsin,2023-10-31,2023-10-31,quantile,October WNV neuroinvasive disease cases,0.85,4
Wisconsin,2023-10-31,2023-10-31,quantile,October WNV neuroinvasive disease cases,0.9,6
Wisconsin,2023-10-31,2023-10-31,quantile,October WNV neuroinvasive disease cases,0.95,13
Wisconsin,2023-10-31,2023-10-31,quantile,October WNV neuroinvasive disease cases,0.975,23
Wisconsin,2023-10-31,2023-10-31,quantile,October WNV neuroinvasive disease cases,0.99,45
Wyoming,2023-10-31,2023-10-31,quantile,October WNV neuroinvasive disease cases,0.01,0
Wyoming,2023-10-31,2023-10-31,quantile,October WNV neuroinvasive disease cases,0.025,0
Wyoming,2023-10-31,2023-10-31,quantile,October WNV neuroinvasive disease cases,0.05,0
Wyoming,2023-10-31,2023-10-31,quantile,October WNV neuroinvasive disease cases,0.1,0
Wyoming,2023-10-31,2023-10-31,quantile,October WNV neuroinvasive disease cases,0.15,0
Wyoming,2023-10-31,2023-10-31,quantile,October WNV neuroinvasive disease cases,0.2,0
Wyoming,2023-10-31,2023-10-31,quantile,October WNV neuroinvasive disease cases,0.25,0
Wyoming,2023-10-31,2023-10-31,quantile,October WNV neuroinvasive disease cases,0.3,0
Wyoming,2023-10-31,2023-10-31,quantile,October WNV neuroinvasive disease cases,0.35,0
Wyoming,2023-10-31,2023-10-31,quantile,October WNV neuroinvasive disease cases,0.4,0
Wyoming,2023-10-31,2023-10-31,quantile,October WNV neuroinvasive disease cases,0.45,0
Wyoming,2023-10-31,2023-10-31,quantile,October WNV neuroinvasive disease cases,0.5,0
Wyoming,2023-10-31,2023-10-31,quantile,October WNV neuroinvasive disease cases,0.55,1
Wyoming,2023-10-31,2023-10-31,quantile,October WNV neuroinvasive disease cases,0.6,1
Wyoming,2023-10-31,2023-10-31,quantile,October WNV neuroinvasive disease cases,0.65,1
Wyoming,2023-10-31,2023-10-31,quantile,October WNV neuroinvasive disease cases,0.7,1
Wyoming,2023-10-31,2023-10-31,quantile,October WNV neuroinvasive disease cases,0.75,2
Wyoming,2023-10-31,2023-10-31,quantile,October WNV neuroinvasive disease cases,0.8,2
Wyoming,2023-10-31,2023-10-31,quantile,October WNV neuroinvasive disease cases,0.85,3
Wyoming,2023-10-31,2023-10-31,quantile,October WNV neuroinvasive disease cases,0.9,5
Wyoming,2023-10-31,2023-10-31,quantile,October WNV neuroinvasive disease cases,0.95,10
Wyoming,2023-10-31,2023-10-31,quantile,October WNV neuroinvasive disease cases,0.975,19
Wyoming,2023-10-31,2023-10-31,quantile,October WNV neuroinvasive disease cases,0.99,36
Alabama,2023-10-31,2023-11-30,quantile,November WNV neuroinvasive disease cases,0.01,0
Alabama,2023-10-31,2023-11-30,quantile,November WNV neuroinvasive disease cases,0.025,0
Alabama,2023-10-31,2023-11-30,quantile,November WNV neuroinvasive disease cases,0.05,0
Alabama,2023-10-31,2023-11-30,quantile,November WNV neuroinvasive disease cases,0.1,0
Alabama,2023-10-31,2023-11-30,quantile,November WNV neuroinvasive disease cases,0.15,0
Alabama,2023-10-31,2023-11-30,quantile,November WNV neuroinvasive disease cases,0.2,0
Alabama,2023-10-31,2023-11-30,quantile,November WNV neuroinvasive disease cases,0.25,0
Alabama,2023-10-31,2023-11-30,quantile,November WNV neuroinvasive disease cases,0.3,0
Alabama,2023-10-31,2023-11-30,quantile,November WNV neuroinvasive disease cases,0.35,0
Alabama,2023-10-31,2023-11-30,quantile,November WNV neuroinvasive disease cases,0.4,0
Alabama,2023-10-31,2023-11-30,quantile,November WNV neuroinvasive disease cases,0.45,0
Alabama,2023-10-31,2023-11-30,quantile,November WNV neuroinvasive disease cases,0.5,0
Alabama,2023-10-31,2023-11-30,quantile,November WNV neuroinvasive disease cases,0.55,0
Alabama,2023-10-31,2023-11-30,quantile,November WNV neuroinvasive disease cases,0.6,0
Alabama,2023-10-31,2023-11-30,quantile,November WNV neuroinvasive disease cases,0.65,0
Alabama,2023-10-31,2023-11-30,quantile,November WNV neuroinvasive disease cases,0.7,0
Alabama,2023-10-31,2023-11-30,quantile,November WNV neuroinvasive disease cases,0.75,0
Alabama,2023-10-31,2023-11-30,quantile,November WNV neuroinvasive disease cases,0.8,1
Alabama,2023-10-31,2023-11-30,quantile,November WNV neuroinvasive disease cases,0.85,1
Alabama,2023-10-31,2023-11-30,quantile,November WNV neuroinvasive disease cases,0.9,2
Alabama,2023-10-31,2023-11-30,quantile,November WNV neuroinvasive disease cases,0.95,3
Alabama,2023-10-31,2023-11-30,quantile,November WNV neuroinvasive disease cases,0.975,5
Alabama,2023-10-31,2023-11-30,quantile,November WNV neuroinvasive disease cases,0.99,10
Arizona,2023-10-31,2023-11-30,quantile,November WNV neuroinvasive disease cases,0.01,0
Arizona,2023-10-31,2023-11-30,quantile,November WNV neuroinvasive disease cases,0.025,0
Arizona,2023-10-31,2023-11-30,quantile,November WNV neuroinvasive disease cases,0.05,0
